"ind","block","trial","s","d","r_time"
11,6,14,4,4,1.05229851338663
11,6,15,2,1,1.25030233469442
11,6,16,3,3,1.18242028541863
11,6,17,3,3,1.09088035413879
11,6,18,2,2,2.44666816052631
11,6,19,3,3,1.86571755525074
11,6,20,4,4,1.59659093047958
11,6,21,4,4,0.990531920906506
11,6,22,4,4,1.31767875378137
11,6,23,3,3,1.79376993826008
11,6,24,1,1,1.81048104999354
11,6,25,1,1,1.48880070199084
11,6,26,2,4,2.2536864306021
11,6,27,3,3,1.01178036218334
11,6,28,1,1,0.714471525803674
11,6,29,2,2,1.90810975390195
11,6,30,3,3,1.09321590032778
11,6,31,2,4,1.25132830553048
11,6,32,2,2,2.60863505509042
11,6,33,3,3,2.39141010268941
11,6,34,1,1,0.944077575579286
11,6,35,2,2,1.67027370055439
11,6,36,2,4,1.8512680951826
11,6,37,1,1,1.10452586907195
11,6,38,4,4,1.5699714513903
11,6,39,3,3,1.09151324714185
11,6,40,1,1,2.90222179648117
11,7,41,4,4,1.12422081465775
11,7,42,3,3,1.88509229119518
11,7,43,2,4,1.61722734713112
11,7,44,2,4,1.16153413259599
11,7,45,4,4,0.938910089855199
11,7,46,1,1,1.23663868823496
11,7,47,4,4,0.986137248837622
11,7,48,2,2,1.13073653347965
11,7,49,1,1,1.3871416671027
11,7,50,2,2,0.866106869973009
11,7,51,3,3,0.836780661527882
11,7,52,1,1,1.13122984791698
11,7,53,4,4,0.995804090547608
11,7,54,4,4,0.907812807359733
11,7,55,2,1,1.35896321866312
11,7,56,1,1,0.887769941691658
11,7,57,3,3,1.01846439634392
11,7,58,4,4,0.920769324176945
11,7,59,4,4,0.8829503760644
11,7,60,2,4,1.17703351083037
11,7,61,2,4,0.97001079338952
11,7,62,2,2,1.0831320334546
11,7,63,1,1,1.02530682481301
11,7,64,3,3,1.51996298432641
11,7,65,3,3,0.769097374868579
11,7,66,3,3,0.657426314995973
11,7,67,1,1,1.29337189989747
11,7,68,3,3,2.14435604847677
11,7,69,4,4,1.22545290335256
11,7,70,4,4,1.631987437926
11,7,71,2,2,1.67007014849514
11,7,72,1,1,1.15470025675313
11,7,73,1,1,1.29739299403445
11,7,74,2,3,1.13378776190802
11,7,75,3,2,1.07027233213012
11,7,76,1,1,0.794162331920234
11,7,77,1,1,1.26291537878569
11,7,78,4,4,1.21716713676869
11,7,79,3,3,1.35743024920521
11,7,80,3,3,1.1420013444731
11,8,81,1,1,1.0485528131976
11,8,82,1,1,1.04365730041172
11,8,83,4,4,1.1596070589876
11,8,84,3,3,2.27974725334207
11,8,85,2,2,2.18555703992024
11,8,86,3,2,1.67263832560275
11,8,87,1,1,0.750613136464381
11,8,88,3,3,2.2614723827719
11,8,89,4,4,0.916171442164341
11,8,90,4,4,0.901476351180463
11,8,91,3,3,1.04901294352021
11,8,92,3,3,1.32650812411157
11,8,93,1,1,1.44788707820408
11,8,94,1,1,1.18976492300862
11,8,95,2,3,3.88387166298344
11,8,96,3,3,1.72770172609307
11,8,97,4,4,1.76157586932823
11,8,98,3,3,1.16236578820099
11,8,99,4,4,1.31418655290327
11,8,100,2,2,1.4135257784219
11,8,101,2,4,1.9155313649826
11,8,102,2,2,1.68034525167604
11,8,103,2,2,1.76439036155352
11,8,104,1,1,0.92246171424631
11,8,105,1,2,1.73130921610573
11,8,106,2,2,0.885786762955831
11,8,107,1,1,0.977625009196345
11,8,108,1,1,1.30489397331257
11,8,109,4,4,1.41200546681648
11,8,110,3,3,1.5145762097236
11,8,111,3,3,0.90150577215536
11,8,112,2,2,2.01006641954882
11,8,113,4,4,1.47281485144049
11,8,114,4,4,0.724104841283406
11,8,115,2,3,1.12644586114038
11,8,116,1,1,0.856829000869766
11,8,117,3,3,1.29083930162597
11,8,118,4,4,1.16070179280359
11,8,119,4,4,0.994288910529576
11,8,120,2,2,1.30660688964417
11,9,121,2,2,1.56890682276571
11,9,122,3,3,1.20617190400662
11,9,123,3,3,1.01916023652302
11,9,124,1,1,1.3471517249709
11,9,125,1,1,1.10148798274167
11,9,126,1,1,0.854513296741061
11,9,127,2,3,1.13933361499221
11,9,128,3,3,0.94854511586891
11,9,129,2,2,1.5764649334451
11,9,130,2,2,1.56487649180053
11,9,131,1,2,1.54510594115709
11,9,132,4,4,0.847802578442497
11,9,133,2,2,1.33447265475115
11,9,134,4,4,1.02554082416464
11,9,135,1,1,1.0644716113311
11,9,136,4,4,0.844630587205756
11,9,137,4,4,0.81013415621419
11,9,138,1,1,1.0405403879704
11,9,139,2,3,1.11306650337065
11,9,140,3,3,0.867775654842262
11,9,141,1,1,1.29716788941005
11,9,142,2,2,1.58889803067723
11,9,143,2,3,0.979228794240043
11,9,144,1,1,1.74613635936112
11,9,145,3,2,2.51548004931828
11,9,146,4,4,1.33211931915139
11,9,147,4,4,0.774193360775826
11,9,148,4,4,0.673347507850849
11,9,149,2,3,2.1000754340057
11,9,150,2,2,1.29753086208075
11,9,151,3,3,0.859802571605542
11,9,152,3,3,0.818002213418367
11,9,153,4,2,1.27970312186517
11,9,154,1,1,1.15929198090453
11,9,155,3,3,0.961215291390545
11,9,156,3,3,1.20786121512356
11,9,157,4,4,1.12735312178847
11,9,158,1,1,0.930878848885186
11,9,159,4,4,1.41119433750282
11,9,160,3,3,1.33718656830024
11,10,161,3,3,0.939273746742401
11,10,162,2,2,1.62039831206494
11,10,163,4,4,0.98573664468131
11,10,164,2,2,1.64229127787985
11,10,165,1,1,1.25476337499276
11,10,166,4,4,0.851018701141584
11,10,167,3,3,0.95870835093956
11,10,168,4,4,1.07079301492195
11,10,169,3,3,2.2045971978223
11,10,170,1,1,1.37826234953536
11,10,171,2,3,1.69110203774471
11,10,172,1,1,0.958068273757817
11,10,173,3,3,1.02712305662862
11,10,174,2,2,2.13977492957201
11,10,175,2,4,0.879395912197651
11,10,176,2,2,1.4657127657847
11,10,177,2,2,1.13653178063396
11,10,178,1,1,1.09881854274136
11,10,179,4,4,1.02889549911197
11,10,180,3,3,1.16111197587452
11,10,181,2,2,1.00169786372862
11,10,182,3,3,1.12754093705735
11,10,183,4,4,1.12073477165541
11,10,184,1,1,1.17169907820062
11,10,185,2,3,2.94134210945049
11,10,186,3,3,0.846101293675019
11,10,187,1,1,1.05005978273402
11,10,188,4,4,1.00058431418438
11,10,189,3,3,1.37588404031703
11,10,190,1,1,1.93642025462759
11,10,191,1,1,1.01864400111663
11,10,192,1,2,2.60032363068603
11,10,193,4,4,0.781843839635258
11,10,194,4,4,0.949314508470707
11,10,195,3,3,1.4551263476751
11,10,196,4,4,0.885480921700946
11,10,197,1,1,1.13859740650514
11,10,198,4,4,1.09101445904525
11,10,199,2,2,1.54465094240732
11,10,200,3,3,1.38546740857419
12,1,1,1,1,3.48505681456299
12,1,2,3,2,1.31998097914038
12,1,3,1,1,1.92815995321143
12,1,4,2,2,1.22097324591596
12,1,5,4,4,1.03488105972065
12,1,6,2,1,0.995888960547745
12,1,7,1,4,0.928266346920282
12,1,8,1,1,1.96009619906545
12,1,9,3,3,2.43586597131798
12,1,10,2,4,1.56174273585202
12,1,11,2,4,1.62193899980048
12,1,12,1,1,2.65227352426155
12,1,13,2,4,2.46999338030582
12,1,14,2,1,1.24843137693824
12,1,15,1,1,0.841851387463976
12,1,16,3,3,0.908660482615232
12,1,17,2,1,1.43753577105235
12,1,18,3,2,1.31406466756016
12,1,19,1,1,2.10744123114273
12,1,20,4,1,0.939197873522062
12,1,21,4,4,2.9834788692533
12,1,22,1,1,1.11253581382334
12,1,23,3,3,1.40720022033202
12,1,24,4,2,1.11039767641341
12,1,25,2,2,1.20689130219398
12,1,26,4,1,1.79693955573021
12,1,27,3,1,1.32207601162372
12,1,28,3,2,2.72030802862719
12,1,29,3,3,1.06366278324276
12,1,30,4,2,2.02423108305084
12,1,31,2,1,0.753370474209078
12,1,32,1,1,0.85516291751992
12,1,33,4,1,2.28432300582062
12,1,34,1,1,1.45627577527193
12,1,35,4,4,3.01625839644112
12,1,36,4,4,1.15945338946767
12,1,37,3,3,0.93575016973773
12,1,38,3,3,1.30297919508303
12,1,39,2,1,1.06422383047175
12,1,40,4,4,1.51379988057306
12,2,41,1,3,2.7837546034134
12,2,42,2,4,3.33537180500571
12,2,43,4,4,1.22897295851726
12,2,44,1,1,2.1694407145842
12,2,45,1,1,1.10986228683032
12,2,46,3,3,1.04599287401652
12,2,47,2,2,1.41701923124492
12,2,48,4,3,1.08487413212424
12,2,49,1,3,1.33345774438931
12,2,50,4,3,2.32655823178357
12,2,51,2,2,1.19924361252924
12,2,52,1,1,1.55440088536125
12,2,53,3,3,1.11118724779226
12,2,54,4,4,1.43135261989664
12,2,55,3,3,1.17366259510163
12,2,56,4,4,1.56361437583109
12,2,57,1,1,0.730867690348532
12,2,58,3,3,1.21304161153967
12,2,59,1,4,1.25770849833498
12,2,60,3,3,1.02231462777127
12,2,61,4,1,1.8406899512629
12,2,62,4,4,1.20285997254541
12,2,63,3,3,0.904415681259707
12,2,64,3,3,1.07406884117518
12,2,65,2,4,1.49364220577991
12,2,66,1,4,1.25531720550498
12,2,67,4,3,1.4369942235644
12,2,68,2,3,2.64048195327632
12,2,69,2,1,1.2293420865899
12,2,70,1,4,2.16786020348081
12,2,71,2,1,1.97308820585022
12,2,72,2,1,3.34649935597554
12,2,73,4,4,1.29505166597664
12,2,74,3,3,0.969801290077157
12,2,75,4,4,1.35940378467785
12,2,76,1,1,1.29561408160953
12,2,77,3,1,1.44086134433746
12,2,78,2,4,1.14691227307776
12,2,79,2,1,2.95380425947951
12,2,80,3,3,2.95093949756119
12,3,81,3,3,1.06346367986407
12,3,82,1,2,1.66678993741516
12,3,83,1,4,2.05922811530763
12,3,84,1,1,1.26109667634591
12,3,85,4,2,0.879618077306077
12,3,86,2,3,1.40826792060398
12,3,87,4,4,1.21442096674582
12,3,88,4,4,1.04287803551415
12,3,89,3,4,2.93104489916004
12,3,90,3,3,1.8768744195113
12,3,91,3,3,0.943940433207899
12,3,92,4,4,2.14407077402575
12,3,93,4,4,1.01954668067629
12,3,94,1,1,2.85656108829426
12,3,95,3,3,1.64939747290919
12,3,96,2,2,0.87152565503493
12,3,97,2,2,0.674808807729278
12,3,98,1,4,2.06706977688009
12,3,99,2,1,1.03757716534892
12,3,100,3,1,0.826608349685557
12,3,101,2,1,2.4764864758472
12,3,102,4,4,1.43702706537442
12,3,103,1,4,1.26452693279134
12,3,104,4,3,3.14185463741887
12,3,105,1,1,2.0132513201097
12,3,106,3,3,1.0259590401547
12,3,107,3,3,0.992953725566622
12,3,108,2,2,2.84637808083789
12,3,109,3,2,0.689396720263176
12,3,110,2,1,2.47482967597898
12,3,111,4,4,1.35440635902341
12,3,112,1,4,1.7380425950978
12,3,113,4,4,1.38663715467555
12,3,114,1,1,2.31852328265086
12,3,115,2,4,1.21983404632192
12,3,116,4,4,1.52769743133103
12,3,117,2,1,1.06552894954802
12,3,118,3,3,1.03353009896819
12,3,119,1,4,2.27786343632033
12,3,120,2,1,1.5117818210274
12,4,121,1,2,1.74260315654101
12,4,122,1,4,1.77199074276723
12,4,123,2,1,2.13833885540953
12,4,124,3,1,1.34354393702233
12,4,125,2,1,1.68992834672099
12,4,126,2,3,2.3701803390868
12,4,127,1,4,1.21048918872839
12,4,128,1,1,3.71847094100667
12,4,129,2,1,1.90954036888434
12,4,130,2,4,1.30174831213662
12,4,131,4,4,1.54345499048941
12,4,132,3,3,0.863121235801373
12,4,133,4,2,2.53003398783039
12,4,134,4,1,2.14646754047135
12,4,135,4,4,1.56825327861588
12,4,136,3,3,0.89649670466315
12,4,137,2,1,1.5219531970215
12,4,138,3,2,1.05051409377484
12,4,139,1,4,1.06123967492022
12,4,140,1,4,1.06368399353232
12,4,141,3,1,0.715587021317333
12,4,142,3,3,0.788288823037874
12,4,143,3,3,0.746510987461079
12,4,144,2,1,3.02609348623082
12,4,145,4,1,2.13888998172479
12,4,146,4,4,2.11324499116745
12,4,147,4,4,1.1797639838187
12,4,148,2,2,3.00373677990865
12,4,149,1,1,3.94363219931256
12,4,150,2,4,2.28633661806816
12,4,151,1,1,1.28260257502552
12,4,152,1,4,1.43220000650035
12,4,153,3,3,1.02004101802595
12,4,154,1,1,0.987219070142601
12,4,155,4,4,1.36027819727315
12,4,156,3,3,2.86394980677869
12,4,157,3,3,0.916893508809153
12,4,158,4,1,2.4702492725919
12,4,159,2,1,0.863948438374791
12,4,160,4,4,1.08848946588114
12,5,161,2,2,1.5362903487985
12,5,162,3,3,0.974929056596011
12,5,163,3,3,1.05898932815762
12,5,164,1,1,0.834406222158577
12,5,165,1,1,1.7327109358157
12,5,166,3,3,1.26633494178532
12,5,167,2,4,0.946272200264502
12,5,168,2,4,3.31115645862883
12,5,169,3,3,1.18917041982058
12,5,170,1,1,1.44853811268695
12,5,171,4,2,0.826467061589938
12,5,172,2,1,2.09972409479087
12,5,173,4,4,1.04307166527724
12,5,174,1,1,2.08417658618418
12,5,175,1,1,1.81884571374394
12,5,176,4,4,1.22028185782256
12,5,177,4,1,1.476239820302
12,5,178,2,1,2.3960080120014
12,5,179,3,1,3.74158129794523
12,5,180,3,3,1.11355698818807
12,5,181,4,2,0.716792246559635
12,5,182,1,1,1.62610203877557
12,5,183,4,2,0.93947087082779
12,5,184,1,2,1.69595070998184
12,5,185,3,3,0.861755906837061
12,5,186,2,4,1.45887985546142
12,5,187,4,2,1.3938958744402
12,5,188,2,1,1.26220919191837
12,5,189,3,3,0.917509976541623
12,5,190,1,1,3.53840248641791
12,5,191,3,3,1.14260623551672
12,5,192,2,4,1.41875197779154
12,5,193,2,4,1.75487674924079
12,5,194,1,1,1.4878141565132
12,5,195,3,3,3.68656548426952
12,5,196,4,1,2.17926964646904
12,5,197,1,1,3.19152989715803
12,5,198,4,4,1.04995202022837
12,5,199,4,4,1.2960461564362
12,5,200,2,2,4.04681562923361
12,6,1,1,1,1.72254997716664
12,6,2,3,3,0.995400407446141
12,6,3,1,2,1.43433769459807
12,6,4,3,3,1.11820833126694
12,6,5,4,2,0.847173106492846
12,6,6,4,1,0.744439179834444
12,6,7,3,3,1.03227856870217
12,6,8,4,4,1.16359325849044
12,6,9,3,3,0.954016390212928
12,6,10,1,1,2.06668981572875
12,6,11,3,3,0.97916071547661
12,6,12,2,4,1.70653333721566
12,6,13,1,4,1.1813289726415
12,6,14,2,1,2.77258547049132
12,6,15,4,4,1.28906241180084
12,6,16,2,4,2.42834471115202
12,6,17,4,4,1.56289947093319
12,6,18,1,1,1.69009180369176
12,6,19,2,1,0.835747506491316
12,6,20,1,1,1.31715841311961
12,6,21,4,4,1.59784884804685
12,6,22,2,1,1.44483413927082
12,6,23,4,4,1.56266615579079
12,6,24,1,1,1.89754488836479
12,6,25,2,2,0.993928332565702
12,6,26,2,1,2.93389552476583
12,6,27,3,3,0.867796181089943
12,6,28,3,3,1.99839963600243
12,6,29,2,3,0.901765087226522
12,6,30,1,1,1.7912281031895
12,6,31,4,2,0.80390169974271
12,6,32,3,3,0.976994853037468
12,6,33,3,3,0.822188201847894
12,6,34,4,1,1.30821135888982
12,6,35,4,2,1.02611726993928
12,6,36,2,1,1.50801191207574
12,6,37,2,1,1.27714418157848
12,6,38,1,1,2.47178374901705
12,6,39,1,1,1.67314840314066
12,6,40,3,3,0.995805458958785
12,7,41,3,3,1.91416842137551
12,7,42,2,1,1.79280075673887
12,7,43,4,4,1.93999148160219
12,7,44,2,3,1.19662103565497
12,7,45,3,3,0.689358332041593
12,7,46,4,4,1.12636786135408
12,7,47,3,3,0.80691255984857
12,7,48,4,4,1.64209730472794
12,7,49,1,1,0.911462376221607
12,7,50,1,2,0.813176489908074
12,7,51,2,2,2.8330017772314
12,7,52,2,2,1.00887076496292
12,7,53,3,3,1.41384017228847
12,7,54,1,4,1.92320852797275
12,7,55,2,1,1.83465448319475
12,7,56,1,1,1.44375172121363
12,7,57,3,3,0.912988503579982
12,7,58,4,4,1.30564762913127
12,7,59,3,3,1.21711890007282
12,7,60,2,1,2.9323854762988
12,7,61,1,4,1.44870299700415
12,7,62,3,3,0.909462092276954
12,7,63,1,4,1.67990325289429
12,7,64,4,4,1.17696782680287
12,7,65,3,3,0.915974390067277
12,7,66,2,3,2.58078400046361
12,7,67,2,4,1.5149063403951
12,7,68,3,3,1.14718422488659
12,7,69,4,4,1.85888915306714
12,7,70,4,2,0.709113145872834
12,7,71,2,2,0.77996260800137
12,7,72,1,4,1.66491121537547
12,7,73,3,3,1.17956474067614
12,7,74,2,1,1.30515534101869
12,7,75,1,1,1.08002093678806
12,7,76,4,2,1.53594336120295
12,7,77,4,4,0.917151571025897
12,7,78,1,4,0.733280079090036
12,7,79,1,1,0.963265864658752
12,7,80,4,4,1.63988867925946
12,8,81,2,4,3.19144910257455
12,8,82,1,1,1.25158419957006
12,8,83,4,4,1.06263656376541
12,8,84,1,1,1.70465689502453
12,8,85,2,2,2.7219116105116
12,8,86,2,1,1.33956829855742
12,8,87,1,2,2.32306347574195
12,8,88,1,2,1.8165592173973
12,8,89,4,4,1.14848353708658
12,8,90,1,1,2.13050800780911
12,8,91,1,1,4.67502313480509
12,8,92,1,1,0.883805294746708
12,8,93,2,2,1.17382696706045
12,8,94,3,3,1.00411038337916
12,8,95,3,3,1.04174493728351
12,8,96,2,1,1.09422750279191
12,8,97,2,1,1.35936005966505
12,8,98,3,3,1.14937677146372
12,8,99,1,1,1.2461488461704
12,8,100,3,3,1.24755352649663
12,8,101,4,4,1.59440659439861
12,8,102,4,4,1.93679246412648
12,8,103,3,2,1.16398257320543
12,8,104,1,1,0.937774645615718
12,8,105,4,4,0.991660523039172
12,8,106,4,2,2.32407507821335
12,8,107,3,3,0.941176188855025
12,8,108,3,3,1.21916502598469
12,8,109,4,4,1.44676223920396
12,8,110,3,3,1.19918647593295
12,8,111,3,3,0.725033312410233
12,8,112,4,4,1.19765248017211
12,8,113,2,1,0.776326381201216
12,8,114,2,1,1.1974287439516
12,8,115,4,1,0.784956646828505
12,8,116,1,1,0.790817578003043
12,8,117,2,1,0.754653046358726
12,8,118,4,4,1.09691233748163
12,8,119,3,3,1.07171156501136
12,8,120,2,2,0.986609352788946
12,9,121,1,4,1.2819442472537
12,9,122,3,3,1.03524769207434
12,9,123,4,4,0.880502277555934
12,9,124,3,3,0.847148474982532
12,9,125,2,2,0.83513035030046
12,9,126,2,2,0.919851800412289
12,9,127,4,4,1.04614884616603
12,9,128,3,2,1.77096902758785
12,9,129,1,2,2.32720225377852
12,9,130,1,1,1.06207448636997
12,9,131,3,3,0.878814334850176
12,9,132,2,4,1.22393943384668
12,9,133,1,1,2.57054687086202
12,9,134,4,4,1.05685636921407
12,9,135,1,1,2.36767490510829
12,9,136,3,2,1.51150856031018
12,9,137,2,4,1.4370796607036
12,9,138,2,1,1.0717266175925
12,9,139,1,1,1.44795139381313
12,9,140,3,3,1.34046290135302
12,9,141,3,3,1.1796488983382
12,9,142,1,1,1.53860356438236
12,9,143,4,4,1.0314462289025
12,9,144,2,2,2.62691676773102
12,9,145,4,4,0.933727551542688
12,9,146,4,4,1.02899778830033
12,9,147,2,2,1.28270440304914
12,9,148,4,4,2.40428417237126
12,9,149,1,1,2.67321511348564
12,9,150,2,2,1.36951063688321
12,9,151,4,4,0.870765304469387
12,9,152,3,3,1.24074736108741
12,9,153,1,1,0.89892527928896
12,9,154,2,2,1.61158604693628
12,9,155,3,3,0.847394447991974
12,9,156,4,4,0.897905808415089
12,9,157,4,4,3.20390443658107
12,9,158,1,1,1.22356448751816
12,9,159,2,2,0.796313825972902
12,9,160,3,3,1.6939079773656
12,10,161,3,3,1.31730859691015
12,10,162,1,1,2.01134588970308
12,10,163,1,1,1.81572653548938
12,10,164,2,2,0.866127054119715
12,10,165,4,4,0.956394015222031
12,10,166,1,2,2.53829293366289
12,10,167,1,1,1.09783259809774
12,10,168,4,4,0.932344423781615
12,10,169,1,2,2.58906942493923
12,10,170,3,3,0.986395195490331
12,10,171,1,1,3.2309864406925
12,10,172,4,4,1.68265137688286
12,10,173,2,3,2.18093726319785
12,10,174,4,4,1.04600310972455
12,10,175,1,4,1.08399995210493
12,10,176,3,3,1.41807131848327
12,10,177,4,4,3.27870178253215
12,10,178,2,2,1.00227602002269
12,10,179,3,3,0.949702454767248
12,10,180,1,1,2.26766344461066
12,10,181,3,3,0.9493572715146
12,10,182,3,3,0.892682217585389
12,10,183,4,4,1.13281960668246
12,10,184,2,2,0.765361937817943
12,10,185,2,2,2.25206143509422
12,10,186,2,1,1.19123049791961
12,10,187,2,1,1.14099795250513
12,10,188,1,1,2.27526773939462
12,10,189,3,3,1.24397203639819
12,10,190,2,4,1.45587384561077
12,10,191,4,4,0.875448370468803
12,10,192,2,2,3.03673721427185
12,10,193,3,3,1.58810982232535
12,10,194,1,2,0.753420444496442
12,10,195,4,4,0.902718189856387
12,10,196,2,2,1.01928373619012
12,10,197,4,4,1.02325317259238
12,10,198,3,3,1.79650506228791
12,10,199,4,4,1.20108686541789
12,10,200,3,3,1.42175783461425
13,1,1,3,1,1.02957911460544
13,1,2,1,1,0.971867649015621
13,1,3,3,2,1.09165002893133
13,1,4,4,1,0.775569639648893
13,1,5,1,1,2.89473691412422
13,1,6,4,1,3.95441616982862
13,1,7,2,1,1.02032448010868
13,1,8,4,1,1.8026226482034
13,1,9,1,2,1.24115726037417
13,1,10,3,1,0.815034573170124
13,1,11,2,3,1.8459489250381
13,1,12,1,1,1.85289982196991
13,1,13,3,4,1.45023735270661
13,1,14,1,4,0.927385398128536
13,1,15,2,1,0.61674516844505
13,1,16,1,1,0.782937563024461
13,1,17,4,2,1.83715750121337
13,1,18,2,2,2.04260169765621
13,1,19,2,1,0.846205846173689
13,1,20,4,2,1.22746688761981
13,1,21,4,3,0.932316847043694
13,1,22,2,3,0.868391379495733
13,1,23,3,3,0.807720702432562
13,1,24,1,2,2.90962431355729
13,1,25,4,2,1.88150462048361
13,1,26,2,2,1.21253467237693
13,1,27,3,1,1.03406719496707
13,1,28,2,3,1.45356398534204
13,1,29,1,3,0.922315054413048
13,1,30,2,3,0.699905852598022
13,1,31,4,3,2.26442589929502
13,1,32,3,3,1.86162316682748
13,1,33,3,2,1.2507878686738
13,1,34,4,1,1.16044434014475
13,1,35,2,1,0.722003122747992
13,1,36,4,3,1.34081050235545
13,1,37,3,4,2.58133452569018
13,1,38,1,4,0.828293208935065
13,1,39,1,1,1.2578858709021
13,1,40,3,2,0.949910642084433
13,2,41,1,1,1.96204956695146
13,2,42,1,1,1.40045862646366
13,2,43,3,2,0.749825184146175
13,2,44,4,1,0.550434884353308
13,2,45,2,1,0.631282936185016
13,2,46,3,3,7.99856897322752
13,2,47,2,3,0.876432566248695
13,2,48,3,1,0.702598906078492
13,2,49,4,1,0.689840086270124
13,2,50,3,1,0.83626357986941
13,2,51,1,1,1.00329721155867
13,2,52,4,2,1.03479416888149
13,2,53,1,3,0.855990059790201
13,2,54,1,3,0.701623221568298
13,2,55,4,3,0.993150366251939
13,2,56,4,1,1.29045361802855
13,2,57,3,1,0.860929035028676
13,2,58,3,1,7.28238164180948
13,2,59,3,3,1.30959886092751
13,2,60,3,3,0.888603306928417
13,2,61,4,2,0.884296884512878
13,2,62,1,4,0.816770073724911
13,2,63,3,4,0.6399111757637
13,2,64,4,4,0.80460856987338
13,2,65,2,2,3.52418342868623
13,2,66,2,3,0.765650636516511
13,2,67,2,2,1.23240175760293
13,2,68,2,3,0.870306827462628
13,2,69,2,3,0.660639682319015
13,2,70,4,3,0.638867070170818
13,2,71,3,2,0.854695875168545
13,2,72,2,2,0.899127836557454
13,2,73,4,1,1.41485818363435
13,2,74,1,1,0.668602526915492
13,2,75,1,4,0.85618813878682
13,2,76,1,4,0.973855965436087
13,2,77,2,2,1.02170624370046
13,2,78,1,1,1.52313932309335
13,2,79,2,3,0.742399787079194
13,2,80,4,3,0.84942403138848
13,3,81,4,1,1.20137861621333
13,3,82,2,1,2.28770377507317
13,3,83,1,1,0.698582931130659
13,3,84,1,1,0.893022282005404
13,3,85,3,3,0.918978842833894
13,3,86,2,3,0.585809948155656
13,3,87,2,3,0.703575616920716
13,3,88,3,2,2.10859519218502
13,3,89,4,2,1.59224460808036
13,3,90,2,2,1.22446662350558
13,3,91,4,2,1.59773608349496
13,3,92,1,3,0.908785129096941
13,3,93,1,3,0.742391576553928
13,3,94,1,3,0.542817908266443
13,3,95,4,3,0.816820363208535
13,3,96,2,4,1.51104829295946
13,3,97,3,4,0.465186673216522
13,3,98,4,4,0.50108789508522
13,3,99,3,2,1.56863112693827
13,3,100,4,1,1.58413226340781
13,3,101,3,1,0.663279367348878
13,3,102,1,1,4.7398090230854
13,3,103,4,4,2.13355485796637
13,3,104,3,3,1.39092893923225
13,3,105,1,2,0.854711269916152
13,3,106,2,2,1.0103647664364
13,3,107,1,1,0.976823729535681
13,3,108,4,4,0.551340095160413
13,3,109,2,3,2.24912934182794
13,3,110,3,3,0.911323893044027
13,3,111,3,1,1.33041734117432
13,3,112,1,3,3.41263415661524
13,3,113,2,3,1.01131274041836
13,3,114,3,1,2.12156303838128
13,3,115,2,2,1.42792489829299
13,3,116,2,1,0.985921679763123
13,3,117,3,4,2.17825297733361
13,3,118,4,2,1.32263033872005
13,3,119,1,1,1.13280701563053
13,3,120,4,3,3.07674689266423
13,4,121,4,1,1.13694067481265
13,4,122,1,2,1.72006304319075
13,4,123,3,1,0.819431995609193
13,4,124,4,2,1.41557592070603
13,4,125,3,3,1.36656658943684
13,4,126,2,1,0.846468925199588
13,4,127,1,3,1.27553371858085
13,4,128,1,3,0.879931962088449
13,4,129,1,4,1.81124199301121
13,4,130,1,4,1.2654580311937
13,4,131,4,4,5.54206219749176
13,4,132,3,1,2.08732615914778
13,4,133,2,4,1.67544668698974
13,4,134,2,2,2.58218910489813
13,4,135,1,1,0.844278424512595
13,4,136,3,2,0.514275715031545
13,4,137,2,2,0.950740247601061
13,4,138,3,1,1.23224712596857
13,4,139,4,2,0.566578152604052
13,4,140,2,4,0.824643286716309
13,4,141,4,4,1.54335398737749
13,4,142,4,3,1.03230158914812
13,4,143,3,2,1.14322241365153
13,4,144,1,4,1.0487123838102
13,4,145,2,2,3.56444307297352
13,4,146,3,1,1.59681855689269
13,4,147,1,4,2.64377422961115
13,4,148,3,4,0.897060151706683
13,4,149,1,4,1.08597860609007
13,4,150,4,4,1.4810726782307
13,4,151,2,2,0.795802435502992
13,4,152,3,2,0.915222525873105
13,4,153,2,4,3.07795862987405
13,4,154,2,3,1.08205123644439
13,4,155,4,3,0.957433881296311
13,4,156,3,3,1.11142714045127
13,4,157,4,1,1.91339910423267
13,4,158,1,4,1.69104498138768
13,4,159,4,4,1.10988321891637
13,4,160,2,1,1.68733690126101
13,5,161,1,1,1.16373607801506
13,5,162,3,2,2.13089875185688
13,5,163,3,3,2.14526307219057
13,5,164,1,4,3.0609255455638
13,5,165,3,4,1.65763223399699
13,5,166,1,2,1.15837836579885
13,5,167,1,2,4.76615353141096
13,5,168,1,3,1.19280271878233
13,5,169,2,2,1.02870264064404
13,5,170,4,3,1.37276827559981
13,5,171,4,1,1.11825522154686
13,5,172,2,1,1.32954360406438
13,5,173,2,3,1.90090849502303
13,5,174,2,2,1.72926259870292
13,5,175,3,1,1.08748523815302
13,5,176,3,2,2.87679861899232
13,5,177,1,2,0.876815040042857
13,5,178,4,1,0.656186154577881
13,5,179,4,2,0.758999081794173
13,5,180,4,3,1.97347622847883
13,5,181,4,3,1.53928361767612
13,5,182,2,3,2.1740840812854
13,5,183,1,3,2.62455030248384
13,5,184,1,1,3.87662859261036
13,5,185,4,2,1.30465270146669
13,5,186,4,2,1.07762405082758
13,5,187,2,1,0.877474961307598
13,5,188,3,4,2.12217745964881
13,5,189,3,1,0.980570809653727
